Room Id,Arrival Date,Assigned Room Type,Country,Customer Type,Deposit Type,Distribution Channel,Hotel,Is Canceled,Market Segment,Meal,Reservation Status,Reservation Status Date,Reserved Room Type,Adr,Adults,Agent,Babies,Booking Changes,Children,Company,Days In Waiting List,Is Repeated Guest,Lead Time,Previous Bookings Not Canceled,Previous Cancellations,Required Car Parking Spaces,Stays In Week Nights,Stays In Weekend Nights,Total days,Rev
id_00009027,19-02-2016,C,Portugal,Transient,No Deposit,Direct,Resort Hotel,1,Direct,HB,Canceled,19-02-2016,A,118,3,250,0,1,0,,0,0,34,0,0,0,3,2,5,590
id_00009028,19-02-2016,A,Netherland,Transient,No Deposit,TA/TO,Resort Hotel,0,Offline TA/TO,BB,Check-Out,26-02-2016,A,23.93,1,8,0,0,0,,0,0,150,0,0,0,5,2,7,167.51
id_00009029,19-02-2016,E,Ireland,Transient,No Deposit,TA/TO,Resort Hotel,0,Offline TA/TO,FB,Check-Out,26-02-2016,E,83.9,2,177,0,0,0,,0,0,172,0,0,0,5,2,7,587.3
id_00009030,19-02-2016,A,Netherland,Transient,No Deposit,TA/TO,Resort Hotel,0,Offline TA/TO,BB,Check-Out,26-02-2016,A,22.5,1,8,0,0,0,,0,0,150,0,0,0,5,2,7,157.5
id_00009031,19-02-2016,A,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Offline TA/TO,BB,Canceled,10-02-2016,A,29,2,15,0,0,0,,0,0,10,0,0,0,2,0,2,58
id_00009032,20-02-2016,A,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,HB,Canceled,23-01-2016,A,78,2,240,0,1,0,,0,0,29,0,0,0,1,0,1,78
id_00009033,20-02-2016,E,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,No-Show,20-02-2016,E,52.36,2,241,0,0,0,,0,0,1,0,0,0,1,0,1,52.36
id_00009034,20-02-2016,D,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,HB,No-Show,20-02-2016,A,80,2,240,0,0,0,,0,0,5,0,0,0,1,0,1,80
id_00009035,20-02-2016,A,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,04-02-2016,A,63,2,240,0,0,1,,0,0,26,0,0,0,1,0,1,63
id_00009036,20-02-2016,D,Portugal,Transient,No Deposit,Direct,Resort Hotel,1,Direct,BB,Canceled,08-02-2016,D,38.32,2,250,0,0,0,,0,0,100,0,0,0,1,2,3,114.96
id_00009037,20-02-2016,D,Ireland,Transient,No Deposit,Direct,Resort Hotel,0,Direct,BB,Check-Out,23-02-2016,D,38.32,2,250,0,0,0,,0,0,100,0,0,0,1,2,3,114.96
id_00009038,20-02-2016,D,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,04-01-2016,D,58,2,240,0,0,0,,0,0,55,0,0,0,5,2,7,406
id_00009039,20-02-2016,E,Great Britain,Transient-Party,No Deposit,TA/TO,Resort Hotel,0,Offline TA/TO,HB,Check-Out,05-03-2016,E,63.9,2,115,0,0,0,,0,0,108,0,0,0,10,4,14,894.6
id_00009040,20-02-2016,E,Great Britain,Transient-Party,No Deposit,TA/TO,Resort Hotel,0,Offline TA/TO,HB,Check-Out,05-03-2016,E,63.9,2,115,0,0,0,,0,0,108,0,0,0,10,4,14,894.6
id_00009041,21-02-2016,D,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,17-02-2016,D,56,2,240,0,0,0,,0,0,31,0,0,0,1,2,3,168
id_00009042,21-02-2016,H,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,10-02-2016,H,68.8,3,240,0,0,1,,0,0,38,0,0,0,3,2,5,344
id_00009043,21-02-2016,H,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,HB,Canceled,10-02-2016,H,151,3,240,0,1,1,,0,0,11,0,0,0,4,2,6,906
id_00009044,21-02-2016,D,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Offline TA/TO,HB,Canceled,20-01-2016,D,63,2,171,0,0,0,,0,0,85,0,0,0,5,2,7,441
id_00009045,22-02-2016,E,Portugal,Transient,No Deposit,Corporate,Resort Hotel,1,Corporate,BB,Canceled,22-02-2016,E,61,1,,0,0,0,,0,0,3,0,0,0,0,1,1,61
id_00009046,22-02-2016,A,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,29-01-2016,A,36.96,2,241,0,0,0,,0,0,24,0,0,0,1,1,2,73.92
id_00009047,22-02-2016,A,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,29-01-2016,A,36.96,2,241,0,0,0,,0,0,24,0,0,0,1,1,2,73.92
id_00009048,22-02-2016,E,Great Britain,Transient,No Deposit,TA/TO,Resort Hotel,0,Offline TA/TO,HB,Check-Out,27-02-2016,E,65.9,2,314,0,0,0,,0,0,187,0,0,0,4,1,5,329.5
id_00009049,22-02-2016,A,Great Britain,Contract,No Deposit,TA/TO,Resort Hotel,0,Offline TA/TO,BB,Check-Out,03-03-2016,A,24.5,1,2,0,0,0,,0,0,117,0,0,0,7,3,10,245
id_00009050,22-02-2016,A,Great Britain,Contract,No Deposit,TA/TO,Resort Hotel,0,Offline TA/TO,BB,Check-Out,03-03-2016,A,22.5,1,2,0,0,0,,0,0,117,0,0,0,7,3,10,225
id_00009051,23-02-2016,E,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,10-02-2016,E,61.2,2,240,0,0,1,,0,0,78,0,0,0,3,0,3,183.6
id_00009052,23-02-2016,G,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,28-01-2016,G,76,2,240,0,0,2,,0,0,45,0,0,0,3,0,3,228
id_00009053,24-02-2016,D,Portugal,Transient,No Deposit,Corporate,Resort Hotel,1,Corporate,BB,Canceled,16-02-2016,A,38,1,,0,0,0,86,0,0,8,0,0,0,1,0,1,38
id_00009054,24-02-2016,G,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,22-02-2016,G,93,2,240,0,1,2,,0,0,9,0,0,0,2,0,2,186
id_00009055,24-02-2016,A,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,09-02-2016,A,39,1,240,0,0,0,,0,0,26,0,0,0,4,0,4,156
id_00009056,25-02-2016,C,Portugal,Transient,No Deposit,Direct,Resort Hotel,1,Direct,BB,No-Show,25-02-2016,A,60,2,,0,0,1,,0,0,1,0,0,0,2,0,2,120
id_00009057,25-02-2016,C,Portugal,Transient,No Deposit,Direct,Resort Hotel,1,Direct,BB,No-Show,25-02-2016,A,60,2,,0,0,1,,0,0,1,0,0,0,2,0,2,120
id_00009058,25-02-2016,A,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,15-02-2016,A,48,2,240,0,0,0,,0,0,16,0,0,0,3,1,4,192
id_00009059,25-02-2016,G,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,19-01-2016,G,80.44,2,240,0,0,2,,0,0,44,0,0,0,7,2,9,723.96
id_00009060,25-02-2016,E,Great Britain,Transient,No Deposit,Direct,Resort Hotel,0,Direct,HB,Check-Out,24-03-2016,E,68,2,,0,2,0,,0,0,709,0,0,0,20,8,28,1904
id_00009061,26-02-2016,A,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,04-01-2016,A,48,2,240,0,0,0,,0,0,73,0,0,0,1,0,1,48
id_00009062,26-02-2016,A,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,04-01-2016,A,48,2,240,0,0,0,,0,0,73,0,0,0,1,0,1,48
id_00009063,26-02-2016,G,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,15-02-2016,G,98,2,240,0,0,2,,0,0,24,0,0,0,2,0,2,196
id_00009064,26-02-2016,A,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,HB,Canceled,22-01-2016,A,78,2,240,0,0,0,,0,0,36,0,0,0,2,1,3,234
id_00009065,03-07-2015,C,USA,Transient,No Deposit,TA/TO,Resort Hotel,0,Online TA,BB,Check-Out,04-07-2015,C,94.71,2,241,0,0,0,,0,0,9,0,0,0,1,0,1,94.71
id_00009066,03-07-2015,A,Belgium,Transient,No Deposit,TA/TO,Resort Hotel,0,Online TA,BB,Check-Out,04-07-2015,A,123,2,240,0,0,0,,0,0,109,0,0,0,1,0,1,123
id_00009067,03-07-2015,A,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,26-05-2015,A,123,2,240,0,0,0,,0,0,109,0,0,0,2,0,2,246
id_00009068,03-07-2015,A,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,29-06-2015,A,73.8,2,240,0,0,0,,0,0,72,0,0,0,2,0,2,147.6
id_00009069,03-07-2015,F,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,13-05-2015,F,117,2,242,0,0,0,,0,0,63,0,0,0,5,2,7,819
id_00009070,03-07-2015,E,Spain,Transient,No Deposit,TA/TO,Resort Hotel,0,Offline TA/TO,HB,Check-Out,10-07-2015,E,196.54,3,105,0,0,0,,0,0,63,0,0,0,5,2,7,1375.78
id_00009071,03-07-2015,D,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,0,Online TA,BB,Check-Out,10-07-2015,D,99.3,2,240,0,0,1,,0,0,101,0,0,1,5,2,7,695.1
id_00009072,03-07-2015,E,Germany,Transient,No Deposit,Direct,Resort Hotel,0,Direct,BB,Check-Out,10-07-2015,E,90.95,2,250,0,0,0,,0,0,102,0,0,0,5,2,7,636.65
id_00009073,04-07-2015,C,Spain,Transient,No Deposit,Direct,Resort Hotel,0,Direct,BB,Check-Out,07-07-2015,A,92.67,2,250,0,0,0,,0,0,4,0,0,0,1,2,3,278.01
id_00009074,04-07-2015,D,France,Transient,No Deposit,TA/TO,Resort Hotel,0,Offline TA/TO,BB,Check-Out,07-07-2015,D,71.55,2,8,0,0,0,,0,0,98,0,0,1,1,2,3,214.65
id_00009075,04-07-2015,F,France,Transient,No Deposit,TA/TO,Resort Hotel,0,Offline TA/TO,BB,Check-Out,10-07-2015,F,96.49,1,241,0,0,2,,0,0,92,0,0,0,4,2,6,578.94
id_00009076,04-07-2015,C,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,0,Online TA,BB,Check-Out,10-07-2015,A,85.8,2,240,0,0,0,,0,0,95,0,0,1,4,2,6,514.8
id_00009077,04-07-2015,E,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,0,Online TA,BB,Check-Out,11-07-2015,E,96.3,2,240,0,0,0,,0,0,102,0,0,0,5,2,7,674.1
id_00009078,04-07-2015,H,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,09-06-2015,H,163,2,240,0,0,2,,0,0,26,0,0,0,5,2,7,1141
id_00009079,04-07-2015,D,Portugal,Transient,No Deposit,Direct,Resort Hotel,1,Direct,HB,Canceled,20-05-2015,D,172,3,250,0,0,0,,0,0,73,0,0,0,5,2,7,1204
id_00009080,04-07-2015,A,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,22-04-2015,A,110.7,2,240,0,0,0,,0,0,102,0,0,0,5,2,7,774.9
id_00009081,04-07-2015,A,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,0,Offline TA/TO,BB,Check-Out,11-07-2015,A,58.95,2,134,0,0,0,,0,0,115,0,0,0,5,2,7,412.65
id_00009082,04-07-2015,A,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,0,Online TA,BB,Check-Out,11-07-2015,A,73.8,2,240,1,0,0,,0,0,102,0,0,0,5,2,7,516.6
id_00009083,04-07-2015,D,CHE,Transient,No Deposit,TA/TO,Resort Hotel,0,Online TA,BB,Check-Out,11-07-2015,D,97,2,240,0,0,0,,0,0,86,0,0,0,5,2,7,679
id_00009084,04-07-2015,F,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,0,Online TA,HB,Check-Out,11-07-2015,E,139,2,240,1,0,0,,0,0,78,0,0,0,5,2,7,973
id_00009085,04-07-2015,A,Great Britain,Transient,No Deposit,TA/TO,Resort Hotel,0,Online TA,BB,Check-Out,11-07-2015,A,67.24,2,147,0,0,0,,0,0,52,0,0,0,5,2,7,470.68
id_00009086,04-07-2015,E,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,0,Online TA,BB,Check-Out,12-07-2015,E,116.5,3,241,0,0,0,,0,0,29,0,0,0,6,2,8,932
id_00009087,04-07-2015,E,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,12-05-2015,E,96.3,2,240,0,0,0,,0,0,101,0,0,0,6,2,8,770.4
id_00009088,04-07-2015,A,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,0,Online TA,BB,Check-Out,12-07-2015,A,123,2,240,0,0,0,,0,0,109,0,0,0,6,2,8,984
id_00009089,04-07-2015,D,Great Britain,Contract,No Deposit,TA/TO,Resort Hotel,0,Offline TA/TO,BB,Check-Out,14-07-2015,D,71.55,2,40,0,0,0,,0,0,92,0,0,0,6,4,10,715.5
id_00009090,04-07-2015,D,Portugal,Contract,No Deposit,TA/TO,Resort Hotel,0,Offline TA/TO,BB,Check-Out,14-07-2015,D,71.55,2,40,0,0,0,,0,0,92,0,0,0,6,4,10,715.5
id_00009091,04-07-2015,D,Portugal,Transient,No Deposit,Direct,Resort Hotel,0,Direct,HB,Check-Out,14-07-2015,D,149,2,250,0,1,1,,0,0,79,0,0,0,6,4,10,1490
id_00009092,04-07-2015,G,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,0,Online TA,BB,Check-Out,05-07-2015,H,163,2,240,0,1,2,,0,0,2,0,0,1,1,0,1,163
id_00009093,04-07-2015,C,Portugal,Contract,No Deposit,TA/TO,Resort Hotel,0,Offline TA/TO,BB,Check-Out,05-07-2015,D,79.5,2,8,0,0,0,,0,0,30,0,0,0,1,0,1,79.5
id_00009094,04-07-2015,A,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,HB,Canceled,29-05-2015,A,105,1,240,0,0,0,,0,0,51,0,0,0,1,0,1,105
id_00009095,04-07-2015,G,Portugal,Transient,No Deposit,Direct,Resort Hotel,1,Direct,BB,No-Show,04-07-2015,E,123,1,250,0,1,0,,0,0,36,0,0,0,1,0,1,123
id_00009096,04-07-2015,A,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,13-05-2015,A,73.8,2,240,0,0,0,,0,0,73,0,0,0,1,0,1,73.8
id_00009097,04-07-2015,D,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,16-06-2015,D,113,2,240,0,0,0,,0,0,33,0,0,0,1,0,1,113
id_00009098,04-07-2015,H,Portugal,Transient,No Deposit,Direct,Resort Hotel,0,Complementary,FB,Check-Out,05-07-2015,H,0,4,,0,2,0,,0,0,32,0,0,0,1,0,1,0
id_00009099,04-07-2015,E,Spain,Transient,No Deposit,TA/TO,Resort Hotel,0,Online TA,BB,Check-Out,05-07-2015,E,123,2,240,0,0,0,,0,0,8,0,0,0,1,0,1,123
id_00009100,04-07-2015,C,France,Transient-Party,No Deposit,TA/TO,Resort Hotel,0,Online TA,BB,Check-Out,06-07-2015,A,73.8,2,240,0,0,0,,0,0,100,0,0,1,1,1,2,147.6
id_00009101,04-07-2015,A,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,0,Online TA,BB,Check-Out,06-07-2015,A,114.5,2,240,0,0,0,,0,0,1,0,0,0,1,1,2,229
id_00009102,04-07-2015,A,France,Transient-Party,No Deposit,TA/TO,Resort Hotel,0,Online TA,BB,Check-Out,06-07-2015,A,73.8,2,240,0,0,0,,0,0,100,0,0,0,1,1,2,147.6
id_00009103,04-07-2015,C,France,Transient-Party,No Deposit,TA/TO,Resort Hotel,0,Online TA,BB,Check-Out,06-07-2015,A,73.8,2,240,0,0,0,,0,0,100,0,0,0,1,1,2,147.6
id_00009104,05-07-2015,C,Spain,Transient,No Deposit,TA/TO,Resort Hotel,0,Online TA,BB,Check-Out,06-07-2015,A,88.2,2,240,0,0,0,,0,0,9,0,0,0,0,1,1,88.2
id_00009105,05-07-2015,D,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,01-07-2015,D,97,2,240,0,0,0,,0,0,5,0,0,0,0,1,1,97
id_00009106,05-07-2015,C,Spain,Transient,No Deposit,TA/TO,Resort Hotel,0,Online TA,BB,Check-Out,06-07-2015,A,85.1,2,306,0,1,0,,0,0,0,0,0,0,0,1,1,85.1
id_00009107,05-07-2015,A,Germany,Transient,No Deposit,TA/TO,Resort Hotel,0,Online TA,BB,Check-Out,06-07-2015,A,89,1,184,0,0,0,,0,0,9,0,0,0,0,1,1,89
id_00009108,05-07-2015,D,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,0,Online TA,BB,Check-Out,06-07-2015,A,80.1,1,240,0,0,0,,0,0,2,0,0,0,0,1,1,80.1
id_00009109,05-07-2015,E,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,0,Online TA,BB,Check-Out,06-07-2015,A,98,2,240,0,0,0,,0,0,2,0,0,0,0,1,1,98
id_00009110,05-07-2015,A,Germany,Transient,No Deposit,TA/TO,Resort Hotel,0,Online TA,BB,Check-Out,06-07-2015,A,101,1,184,0,0,0,,0,0,9,0,0,1,0,1,1,101
id_00009111,05-07-2015,D,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,01-07-2015,D,97,2,240,0,0,0,,0,0,5,0,0,0,0,1,1,97
id_00009112,05-07-2015,G,Portugal,Transient,No Deposit,Direct,Resort Hotel,0,Direct,BB,Check-Out,06-07-2015,G,167,2,,0,0,0,,0,0,2,0,0,0,0,1,1,167
id_00009113,05-07-2015,G,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,0,Online TA,HB,Check-Out,07-07-2015,G,225,3,240,0,3,0,,0,0,44,0,0,2,0,2,2,450
id_00009114,05-07-2015,E,France,Transient,No Deposit,TA/TO,Resort Hotel,0,Online TA,BB,Check-Out,07-07-2015,D,97,2,240,0,0,0,,0,0,80,0,0,1,0,2,2,194
id_00009115,05-07-2015,D,Spain,Transient,No Deposit,TA/TO,Resort Hotel,0,Online TA,BB,Check-Out,09-07-2015,D,87.3,2,240,0,0,0,,0,0,97,0,0,0,2,2,4,349.2
id_00009116,05-07-2015,D,CN,Transient,No Deposit,TA/TO,Resort Hotel,0,Offline TA/TO,BB,Check-Out,10-07-2015,A,85.59,2,241,0,0,1,,0,0,109,0,0,1,3,2,5,427.95
id_00009117,05-07-2015,E,Spain,Transient,No Deposit,TA/TO,Resort Hotel,0,Online TA,BB,Check-Out,10-07-2015,E,123,2,240,0,0,0,,0,0,30,0,0,0,3,2,5,615
id_00009118,05-07-2015,E,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,0,Online TA,BB,Check-Out,10-07-2015,E,107,2,240,0,0,0,,0,0,64,0,0,0,3,2,5,535
id_00009119,05-07-2015,H,Spain,Transient,No Deposit,TA/TO,Resort Hotel,0,Online TA,BB,Check-Out,11-07-2015,H,163,2,240,0,0,0,,0,0,39,0,0,0,4,2,6,978
id_00009120,05-07-2015,A,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,0,Online TA,BB,Check-Out,11-07-2015,A,82,2,240,0,0,0,,0,0,90,0,0,0,4,2,6,492
id_00009121,05-07-2015,H,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,17-06-2015,H,163,2,240,0,0,2,,0,0,34,0,0,0,4,2,6,978
id_00009122,05-07-2015,D,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Offline TA/TO,HB,Canceled,01-05-2015,D,105.5,2,15,0,0,0,,0,0,93,0,0,0,5,2,7,738.5
id_00009123,05-07-2015,C,Portugal,Transient,No Deposit,Direct,Resort Hotel,0,Direct,HB,Check-Out,12-07-2015,C,164.2,2,250,0,1,2,,0,0,97,0,0,1,5,2,7,1149.4
id_00009124,05-07-2015,F,Ireland,Transient,No Deposit,TA/TO,Resort Hotel,0,Online TA,BB,Check-Out,12-07-2015,F,97.29,2,241,0,0,0,,0,0,29,0,0,0,5,2,7,681.03
id_00009125,05-07-2015,A,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,HB,Canceled,30-03-2015,A,114,2,240,0,0,0,,0,0,101,0,0,0,5,2,7,798
id_00009126,05-07-2015,E,Spain,Transient,No Deposit,TA/TO,Resort Hotel,0,Offline TA/TO,BB,Check-Out,12-07-2015,E,98.4,2,175,0,0,0,,0,0,27,0,0,0,5,2,7,688.8
id_00009127,05-07-2015,H,CHE,Transient,No Deposit,TA/TO,Resort Hotel,0,Online TA,BB,Check-Out,14-07-2015,H,175,2,240,0,1,2,,0,0,8,0,0,1,5,4,9,1575
id_00009128,05-07-2015,D,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,0,Offline TA/TO,BB,Check-Out,15-07-2015,D,63.6,2,5,0,0,0,,0,0,82,0,0,1,6,4,10,636
id_00009129,05-07-2015,C,Portugal,Transient,No Deposit,Direct,Resort Hotel,0,Direct,BB,Check-Out,15-07-2015,D,124.45,3,,0,3,0,,0,0,94,0,0,1,6,4,10,1244.5
id_00009130,05-07-2015,D,Great Britain,Contract,No Deposit,TA/TO,Resort Hotel,0,Offline TA/TO,BB,Check-Out,16-07-2015,D,110.7,2,40,0,0,0,,0,0,110,0,0,0,7,4,11,1217.7
id_00009131,05-07-2015,A,Great Britain,Contract,No Deposit,TA/TO,Resort Hotel,0,Offline TA/TO,HB,Check-Out,19-07-2015,A,74.07,1,40,0,0,0,,0,0,96,0,0,0,10,4,14,1036.98
id_00009132,05-07-2015,D,Great Britain,Contract,No Deposit,TA/TO,Resort Hotel,0,Offline TA/TO,HB,Check-Out,19-07-2015,D,134.1,2,243,0,0,0,,0,0,79,0,0,0,10,4,14,1877.4
id_00009133,06-07-2015,G,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,0,Online TA,BB,Check-Out,11-07-2015,G,167,2,240,0,1,2,,0,0,115,0,0,0,4,1,5,835
id_00009134,06-07-2015,C,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,0,Online TA,BB,Check-Out,10-07-2015,A,123,2,240,0,0,0,,0,0,111,0,0,0,3,1,4,492
id_00009135,06-07-2015,G,USA,Transient,No Deposit,TA/TO,Resort Hotel,0,Online TA,BB,Check-Out,10-07-2015,G,117.81,2,241,0,0,0,,0,0,51,0,0,1,3,1,4,471.24
id_00009136,06-07-2015,D,CN,Transient,No Deposit,TA/TO,Resort Hotel,0,Offline TA/TO,BB,Check-Out,10-07-2015,D,171.32,3,96,0,0,0,,0,0,94,0,0,0,3,1,4,685.28
id_00009137,06-07-2015,G,CHE,Transient,No Deposit,Direct,Resort Hotel,0,Direct,HB,Check-Out,10-07-2015,G,210,2,250,0,0,2,,0,0,81,0,0,1,3,1,4,840
id_00009138,06-07-2015,E,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,0,Online TA,BB,Check-Out,10-07-2015,D,97,2,240,1,1,0,,0,0,84,0,0,0,3,1,4,388
id_00009139,06-07-2015,G,USA,Transient,No Deposit,TA/TO,Resort Hotel,0,Online TA,BB,Check-Out,10-07-2015,G,117.81,3,241,0,0,0,,0,0,51,0,0,0,3,1,4,471.24
id_00009140,06-07-2015,H,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,0,Online TA,BB,Check-Out,06-07-2015,A,0,2,240,0,0,0,,0,0,111,0,0,0,0,0,0,0
id_00009141,06-07-2015,H,Portugal,Transient,No Deposit,Direct,Resort Hotel,0,Direct,BB,Check-Out,06-07-2015,E,0,1,250,0,0,0,,0,0,0,0,0,0,0,0,0,0
id_00009142,06-07-2015,E,Portugal,Transient,No Deposit,Direct,Resort Hotel,0,Direct,BB,Check-Out,07-07-2015,A,131,2,,0,0,1,,0,0,2,0,0,0,0,1,1,131
id_00009143,06-07-2015,E,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,0,Online TA,BB,Check-Out,08-07-2015,A,98,2,240,0,0,0,,0,0,7,0,0,0,1,1,2,196
id_00009144,06-07-2015,F,USA,Transient,No Deposit,TA/TO,Resort Hotel,0,Online TA,BB,Check-Out,08-07-2015,D,87.3,2,240,0,0,0,,0,0,98,0,0,1,1,1,2,174.6
id_00009145,06-07-2015,D,GRC,Transient,No Deposit,TA/TO,Resort Hotel,0,Online TA,BB,Check-Out,09-07-2015,D,97,2,240,0,0,0,,0,0,95,0,0,0,2,1,3,291
id_00009146,06-07-2015,E,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,HB,Canceled,03-06-2015,E,167,2,240,0,0,0,,0,0,48,0,0,0,3,1,4,668
id_00009147,06-07-2015,E,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,0,Offline TA/TO,HB,Check-Out,10-07-2015,A,91.5,2,175,0,0,0,,0,0,66,0,0,0,3,1,4,366
id_00009148,06-07-2015,C,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,0,Online TA,BB,Check-Out,10-07-2015,A,73.8,2,240,0,1,0,,0,0,104,0,0,0,3,1,4,295.2
id_00009149,06-07-2015,E,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,0,Online TA,BB,Check-Out,11-07-2015,E,123,2,240,0,0,0,,0,0,28,0,0,0,4,1,5,615
id_00009150,06-07-2015,F,Portugal,Transient,No Deposit,Direct,Resort Hotel,0,Direct,HB,Check-Out,11-07-2015,F,175,2,250,0,0,0,,0,0,34,0,0,1,4,1,5,875
id_00009151,06-07-2015,C,Spain,Transient,No Deposit,TA/TO,Resort Hotel,0,Online TA,HB,Check-Out,12-07-2015,A,117.8,2,240,0,0,0,,0,0,98,0,0,1,5,1,6,706.8
id_00009152,06-07-2015,E,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,0,Online TA,BB,Check-Out,12-07-2015,E,117.63,2,240,0,1,0,,0,0,104,0,0,0,5,1,6,705.78
id_00009153,06-07-2015,G,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,0,Online TA,HB,Check-Out,13-07-2015,G,185,2,240,0,0,2,,0,0,68,0,0,0,5,2,7,1295
id_00009154,06-07-2015,A,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Offline TA/TO,HB,Canceled,26-06-2015,A,71,1,175,0,0,0,,0,0,86,0,0,0,5,2,7,497
id_00009155,06-07-2015,A,Great Britain,Contract,No Deposit,TA/TO,Resort Hotel,0,Offline TA/TO,BB,Check-Out,13-07-2015,A,47.25,2,2,0,0,0,,0,0,258,0,0,0,5,2,7,330.75
id_00009156,06-07-2015,C,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,0,Online TA,HB,Check-Out,14-07-2015,A,151,2,240,0,0,0,,0,0,111,0,0,0,5,3,8,1208
id_00009157,06-07-2015,D,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,14-05-2015,D,87.3,2,240,0,0,0,,0,0,94,0,0,0,7,3,10,873
id_00009158,06-07-2015,A,Great Britain,Transient,No Deposit,TA/TO,Resort Hotel,0,Offline TA/TO,BB,Check-Out,16-07-2015,A,120.6,2,242,0,0,0,,0,0,112,0,0,0,7,3,10,1206
